fonte,origem_tipo,pais,classe,titulo,tipo,fase_produto,produto,categoria,valor,score,ano,link,origem
Reveja as Imersões,estadual,Brasil,edital,"Baixar Edital 013 - Desenvolvimento de Projetos para TV Seleção de Projetos para Desenvolvimento de Projetos de Obras Audiovisuais para Televisão, visando à elaboração e estruturação de projetos de minisséries, microsséries, seriados ou séries, nos gêneros ficção, animação ou documentário, para exibição em televisão. Conteúdo Atualização Formato Tamanho Edital 013 - Desenvolvimento de Projetos para TV - alterações valor e p",edital,desenvolvimento,desenvolvimento_roteiro,audiovisual,,298,,https://secult.es.gov.br/media/013/Anexo%20I%20-%20Ficha%20de%20Inscri%C3%A7%C3%A3o.pdf,https://secult.es.gov.br/editais2019
Reveja as Imersões,estadual,Brasil,edital,"Baixar Edital 013 - Desenvolvimento de Projetos para TV Seleção de Projetos para Desenvolvimento de Projetos de Obras Audiovisuais para Televisão, visando à elaboração e estruturação de projetos de minisséries, microsséries, seriados ou séries, nos gêneros ficção, animação ou documentário, para exibição em televisão. Conteúdo Atualização Formato Tamanho Edital 013 - Desenvolvimento de Projetos para TV - alterações valor e p",edital,desenvolvimento,desenvolvimento_roteiro,audiovisual,,298,,https://secult.es.gov.br/media/013/Anexo%20II%20-%20Declara%C3%A7%C3%A3o%20de%20Participa%C3%A7%C3%A3o.pdf,https://secult.es.gov.br/editais2019
Reveja as Imersões,estadual,Brasil,edital,"Baixar Edital 013 - Desenvolvimento de Projetos para TV Seleção de Projetos para Desenvolvimento de Projetos de Obras Audiovisuais para Televisão, visando à elaboração e estruturação de projetos de minisséries, microsséries, seriados ou séries, nos gêneros ficção, animação ou documentário, para exibição em televisão. Conteúdo Atualização Formato Tamanho Edital 013 - Desenvolvimento de Projetos para TV - alterações valor e p",edital,desenvolvimento,desenvolvimento_roteiro,audiovisual,,298,,https://secult.es.gov.br/media/013/Anexo%20III%20-%20Formul%C3%A1rio%20de%20Projetos.pdf,https://secult.es.gov.br/editais2019
Reveja as Imersões,estadual,Brasil,edital,"Baixar Edital 013 - Desenvolvimento de Projetos para TV Seleção de Projetos para Desenvolvimento de Projetos de Obras Audiovisuais para Televisão, visando à elaboração e estruturação de projetos de minisséries, microsséries, seriados ou séries, nos gêneros ficção, animação ou documentário, para exibição em televisão. Conteúdo Atualização Formato Tamanho Edital 013 - Desenvolvimento de Projetos para TV - alterações valor e p",edital,desenvolvimento,desenvolvimento_roteiro,audiovisual,,298,,https://secult.es.gov.br/media/013/Anexo%20IV%20-%20Planilha%20de%20Custos.pdf,https://secult.es.gov.br/editais2019
Reveja as Imersões,estadual,Brasil,edital,"Baixar Edital 013 - Desenvolvimento de Projetos para TV Seleção de Projetos para Desenvolvimento de Projetos de Obras Audiovisuais para Televisão, visando à elaboração e estruturação de projetos de minisséries, microsséries, seriados ou séries, nos gêneros ficção, animação ou documentário, para exibição em televisão. Conteúdo Atualização Formato Tamanho Edital 013 - Desenvolvimento de Projetos para TV - alterações valor e p",edital,desenvolvimento,desenvolvimento_roteiro,audiovisual,,298,,https://secult.es.gov.br/media/013/Anexo%20V%20-%20Minuta%20Termo%20de%20Compromisso.pdf,https://secult.es.gov.br/editais2019
Reveja as Imersões,estadual,Brasil,edital,"Baixar Edital 013 - Desenvolvimento de Projetos para TV Seleção de Projetos para Desenvolvimento de Projetos de Obras Audiovisuais para Televisão, visando à elaboração e estruturação de projetos de minisséries, microsséries, seriados ou séries, nos gêneros ficção, animação ou documentário, para exibição em televisão. Conteúdo Atualização Formato Tamanho Edital 013 - Desenvolvimento de Projetos para TV - alterações valor e p",edital,desenvolvimento,desenvolvimento_roteiro,audiovisual,,298,,https://secult.es.gov.br/media/013/Anexo%20VI%20-%20Modelo%20de%20relat%C3%B3rio.doc,https://secult.es.gov.br/editais2019
Reveja as Imersões,estadual,Brasil,edital,"Baixar Edital 013 - Desenvolvimento de Projetos para TV Seleção de Projetos para Desenvolvimento de Projetos de Obras Audiovisuais para Televisão, visando à elaboração e estruturação de projetos de minisséries, microsséries, seriados ou séries, nos gêneros ficção, animação ou documentário, para exibição em televisão. Conteúdo Atualização Formato Tamanho Edital 013 - Desenvolvimento de Projetos para TV - alterações valor e p",edital,desenvolvimento,desenvolvimento_roteiro,audiovisual,,298,,https://secult.es.gov.br/media/013/Anexo%20VII%20-%20Par%C3%A2metros%20para%20Edital%20de%20Desenvolvimento.pdf,https://secult.es.gov.br/editais2019
Reveja as Imersões,estadual,Brasil,edital,"Baixar Edital 013 - Desenvolvimento de Projetos para TV Seleção de Projetos para Desenvolvimento de Projetos de Obras Audiovisuais para Televisão, visando à elaboração e estruturação de projetos de minisséries, microsséries, seriados ou séries, nos gêneros ficção, animação ou documentário, para exibição em televisão. Conteúdo Atualização Formato Tamanho Edital 013 - Desenvolvimento de Projetos para TV - alterações valor e p",edital,desenvolvimento,formacao_mentoria,audiovisual,,298,,https://secult.es.gov.br/media/013/Anexo%20VIII%20-%20Formul%C3%A1rio%20de%20recurso.doc,https://secult.es.gov.br/editais2019
Reveja as Imersões,estadual,Brasil,edital,"Baixar Edital 013 - Desenvolvimento de Projetos para TV Seleção de Projetos para Desenvolvimento de Projetos de Obras Audiovisuais para Televisão, visando à elaboração e estruturação de projetos de minisséries, microsséries, seriados ou séries, nos gêneros ficção, animação ou documentário, para exibição em televisão. Conteúdo Atualização Formato Tamanho Edital 013 - Desenvolvimento de Projetos para TV - alterações valor e p",edital,desenvolvimento,desenvolvimento_roteiro,audiovisual,,298,,https://secult.es.gov.br/media/013/Edital%20013%20-%20Lista%20de%20Inscritos%20.pdf,https://secult.es.gov.br/editais2019
Reveja as Imersões,estadual,Brasil,edital,"Baixar Edital 013 - Desenvolvimento de Projetos para TV Seleção de Projetos para Desenvolvimento de Projetos de Obras Audiovisuais para Televisão, visando à elaboração e estruturação de projetos de minisséries, microsséries, seriados ou séries, nos gêneros ficção, animação ou documentário, para exibição em televisão. Conteúdo Atualização Formato Tamanho Edital 013 - Desenvolvimento de Projetos para TV - alterações valor e p",edital,desenvolvimento,desenvolvimento_roteiro,audiovisual,,298,2019,https://secult.es.gov.br/media/2019/Aviso%20aumento%20projetos%20selecionados%20013%20para%20Site.pdf,https://secult.es.gov.br/editais2019
Reveja as Imersões,estadual,Brasil,edital,"Baixar Edital 013 - Desenvolvimento de Projetos para TV Seleção de Projetos para Desenvolvimento de Projetos de Obras Audiovisuais para Televisão, visando à elaboração e estruturação de projetos de minisséries, microsséries, seriados ou séries, nos gêneros ficção, animação ou documentário, para exibição em televisão. Conteúdo Atualização Formato Tamanho Edital 013 - Desenvolvimento de Projetos para TV - alterações valor e p",edital,desenvolvimento,desenvolvimento_roteiro,audiovisual,,298,2019,https://secult.es.gov.br/media/2019/Planilha%20de%20Resultado%20da%20Etapa%20Pr%C3%A9-Sele%C3%A7%C3%A3o%20Edital%20013.pdf,https://secult.es.gov.br/editais2019
Reveja as Imersões,estadual,Brasil,edital,"Baixar Edital 013 - Desenvolvimento de Projetos para TV Seleção de Projetos para Desenvolvimento de Projetos de Obras Audiovisuais para Televisão, visando à elaboração e estruturação de projetos de minisséries, microsséries, seriados ou séries, nos gêneros ficção, animação ou documentário, para exibição em televisão. Conteúdo Atualização Formato Tamanho Edital 013 - Desenvolvimento de Projetos para TV - alterações valor e p",edital,desenvolvimento,desenvolvimento_roteiro,audiovisual,,298,2019,https://secult.es.gov.br/media/2019/DIO%20Portaria%20013-2019.pdf,https://secult.es.gov.br/editais2019
Reveja as Imersões,estadual,Brasil,edital,"Baixar Edital 013 - Desenvolvimento de Projetos para TV Seleção de Projetos para Desenvolvimento de Projetos de Obras Audiovisuais para Televisão, visando à elaboração e estruturação de projetos de minisséries, microsséries, seriados ou séries, nos gêneros ficção, animação ou documentário, para exibição em televisão. Conteúdo Atualização Formato Tamanho Edital 013 - Desenvolvimento de Projetos para TV - alterações valor e p",edital,desenvolvimento,desenvolvimento_roteiro,audiovisual,,298,2019,https://secult.es.gov.br/media/013/Portaria%20Comiss%C3%A3o%20013-2019.pdf,https://secult.es.gov.br/editais2019
Reveja as Imersões,estadual,Brasil,edital,"Baixar Edital 013 - Desenvolvimento de Projetos para TV Seleção de Projetos para Desenvolvimento de Projetos de Obras Audiovisuais para Televisão, visando à elaboração e estruturação de projetos de minisséries, microsséries, seriados ou séries, nos gêneros ficção, animação ou documentário, para exibição em televisão. Conteúdo Atualização Formato Tamanho Edital 013 - Desenvolvimento de Projetos para TV - alterações valor e p",edital,desenvolvimento,desenvolvimento_roteiro,audiovisual,,298,2019,https://secult.es.gov.br/media/2019/ATO%20DE%20CONVOCA%C3%87%C3%83O-%20Defesa%20Oral%20013.pdf,https://secult.es.gov.br/editais2019
Reveja as Imersões,estadual,Brasil,edital,"Baixar Edital 013 - Desenvolvimento de Projetos para TV Seleção de Projetos para Desenvolvimento de Projetos de Obras Audiovisuais para Televisão, visando à elaboração e estruturação de projetos de minisséries, microsséries, seriados ou séries, nos gêneros ficção, animação ou documentário, para exibição em televisão. Conteúdo Atualização Formato Tamanho Edital 013 - Desenvolvimento de Projetos para TV - alterações valor e p",edital,desenvolvimento,desenvolvimento_roteiro,audiovisual,,298,,https://secult.es.gov.br/media/Funcultura%20-%202019/ATA%20COMISS%C3%83O%20JULGADORA%20013.pdf,https://secult.es.gov.br/editais2019
Reveja as Imersões,estadual,Brasil,edital,"Baixar Edital 013 - Desenvolvimento de Projetos para TV Seleção de Projetos para Desenvolvimento de Projetos de Obras Audiovisuais para Televisão, visando à elaboração e estruturação de projetos de minisséries, microsséries, seriados ou séries, nos gêneros ficção, animação ou documentário, para exibição em televisão. Conteúdo Atualização Formato Tamanho Edital 013 - Desenvolvimento de Projetos para TV - alterações valor e p",edital,desenvolvimento,desenvolvimento_roteiro,audiovisual,,298,,https://secult.es.gov.br/media/convoca%C3%A7%C3%A3o/ATO%20DE%20CONVOCA%C3%87%C3%83O%20DE%20PROPONENTES%20SELECIONADOS%20013.pdf,https://secult.es.gov.br/editais2019
Reveja as Imersões,estadual,Brasil,edital,"DIO Portaria 013-2019 Edital 013 - Desenvolvimento de Projetos para TV Seleção de Projetos para Desenvolvimento de Projetos de Obras Audiovisuais para Televisão, visando à elaboração e estruturação de projetos de minisséries, microsséries, seriados ou séries, nos gêneros ficção, animação ou documentário, para exibição em televisão. Conteúdo Atualização Formato Tamanho Edital 013 - Desenvolvimento de Projetos para TV - alterações valor e p",edital,desenvolvimento,desenvolvimento_roteiro,audiovisual,,298,2019,https://secult.es.gov.br/media/2019/DIO%20Portaria%20013-2019.pdf,https://secult.es.gov.br/editais2019
Reveja as Imersões,estadual,Brasil,edital,"Edital 013 - Desenvolvimento de Projetos para TV - alterações valor e projetos Edital 013 - Desenvolvimento de Projetos para TV Seleção de Projetos para Desenvolvimento de Projetos de Obras Audiovisuais para Televisão, visando à elaboração e estruturação de projetos de minisséries, microsséries, seriados ou séries, nos gêneros ficção, animação ou documentário, para exibição em televisão. Conteúdo Atualização Formato Tamanho Edital 013 - Desenvolvimento de Projetos para TV - alterações valor e p",edital,desenvolvimento,desenvolvimento_roteiro,audiovisual,,298,2019,https://secult.es.gov.br/media/2019/Edital%20013%20-%20Desenvolvimento%20de%20Projetos%20para%20TV%20-%20altera%C3%A7%C3%B5es%20valor%20e%20projetos.pdf,https://secult.es.gov.br/editais2019
Reveja as Imersões,estadual,Brasil,edital,"Edital 013 - Lista de Inscritos Edital 013 - Desenvolvimento de Projetos para TV Seleção de Projetos para Desenvolvimento de Projetos de Obras Audiovisuais para Televisão, visando à elaboração e estruturação de projetos de minisséries, microsséries, seriados ou séries, nos gêneros ficção, animação ou documentário, para exibição em televisão. Conteúdo Atualização Formato Tamanho Edital 013 - Desenvolvimento de Projetos para TV - alterações valor e p",edital,desenvolvimento,desenvolvimento_roteiro,audiovisual,,298,,https://secult.es.gov.br/media/013/Edital%20013%20-%20Lista%20de%20Inscritos%20.pdf,https://secult.es.gov.br/editais2019
Reveja as Imersões,estadual,Brasil,edital,"Planilha de Resultado da Etapa Pré-Seleção Edital 013 Edital 013 - Desenvolvimento de Projetos para TV Seleção de Projetos para Desenvolvimento de Projetos de Obras Audiovisuais para Televisão, visando à elaboração e estruturação de projetos de minisséries, microsséries, seriados ou séries, nos gêneros ficção, animação ou documentário, para exibição em televisão. Conteúdo Atualização Formato Tamanho Edital 013 - Desenvolvimento de Projetos para TV - alterações valor e p",edital,desenvolvimento,desenvolvimento_roteiro,audiovisual,,298,2019,https://secult.es.gov.br/media/2019/Planilha%20de%20Resultado%20da%20Etapa%20Pr%C3%A9-Sele%C3%A7%C3%A3o%20Edital%20013.pdf,https://secult.es.gov.br/editais2019
Reveja as Imersões,estadual,Brasil,edital,"Portaria Comissão 013-2019 Edital 013 - Desenvolvimento de Projetos para TV Seleção de Projetos para Desenvolvimento de Projetos de Obras Audiovisuais para Televisão, visando à elaboração e estruturação de projetos de minisséries, microsséries, seriados ou séries, nos gêneros ficção, animação ou documentário, para exibição em televisão. Conteúdo Atualização Formato Tamanho Edital 013 - Desenvolvimento de Projetos para TV - alterações valor e p",edital,desenvolvimento,desenvolvimento_roteiro,audiovisual,,298,2019,https://secult.es.gov.br/media/013/Portaria%20Comiss%C3%A3o%20013-2019.pdf,https://secult.es.gov.br/editais2019
Reveja as Imersões,estadual,Brasil,edital,"ATO DE CONVOCAÇÃO DE PROPONENTES SELECIONADOS 012 Edital 012 - Produção Série Documentário para TV Seleção de projeto de produção independente de obras audiovisuais brasileiras, no formato de obra seriada de documentário, produzida e filmada no estado do Espírito Santo, destinada ao mercado de televisão. Conteúdo Atualização Formato Tamanho Edital 012 - Produção Série Documentário para TV Prorrogação 07/08/2019 pdf 219 KB Baixar Anexo I - Ficha de Inscrição 18/06/20",edital,producao,producao_obra,audiovisual,,285,2019,https://secult.es.gov.br/media/002/ATO%20DE%20CONVOCA%C3%87%C3%83O%20DE%20PROPONENTES%20SELECIONADOS%20012.pdf,https://secult.es.gov.br/editais2019
Reveja as Imersões,estadual,Brasil,edital,"ATO DE CONVOCAÇÃO DE PROPONENTES SELECIONADOS 014 Edital 014 - Comercialização de Longa Seleção de projetos de comercialização de obras cinematográficas de longa-metragem de ficção, animação ou documentário, produzidas no estado do Espírito Santo, com destinação inicial ao mercado de salas de exibição. Conteúdo Atualização Formato Tamanho Edital 014 - Comercialização de Longa Prorrogação 07/08/2019 pdf 259 KB Baixar Anexo I - Ficha de Inscrição 18/06/2019 pdf 58 KB",edital,exibicao,distribuicao_circulacao,audiovisual,,285,2019,https://secult.es.gov.br/media/convoca%C3%A7%C3%A3o/ATO%20DE%20CONVOCA%C3%87%C3%83O%20DE%20PROPONENTES%20SELECIONADOS%20014.pdf,https://secult.es.gov.br/editais2019
Reveja as Imersões,estadual,Brasil,edital,"ATO DE CONVOCAÇÃO- Defesa Oral 012 Edital 012 - Produção Série Documentário para TV Seleção de projeto de produção independente de obras audiovisuais brasileiras, no formato de obra seriada de documentário, produzida e filmada no estado do Espírito Santo, destinada ao mercado de televisão. Conteúdo Atualização Formato Tamanho Edital 012 - Produção Série Documentário para TV Prorrogação 07/08/2019 pdf 219 KB Baixar Anexo I - Ficha de Inscrição 18/06/20",edital,producao,producao_obra,audiovisual,,285,2019,https://secult.es.gov.br/media/2019/ATO%20DE%20CONVOCA%C3%87%C3%83O-%20Defesa%20Oral%20012.pdf,https://secult.es.gov.br/editais2019
Reveja as Imersões,estadual,Brasil,edital,"ATO DE CONVOCAÇÃO DE PROPONENTES SELECIONADOS 009 Edital 009 - Produção de Longa Documentário Seleção de projeto de produção independente de obra audiovisual de longa-metragem documentário produzido no estado do Espírito Santo, com destinação inicial ao mercado de salas de exibição cinematográfica. Conteúdo Atualização Formato Tamanho Edital 009 - Produção de Longa Documentário - Prorrogação 07/08/2019 pdf 222 KB Baixar Anexo I - Ficha de Inscrição 18/06/2019 pdf 69",edital,producao,producao_obra,audiovisual,,275,2019,https://secult.es.gov.br/media/002/ATO%20DE%20CONVOCA%C3%87%C3%83O%20DE%20PROPONENTES%20SELECIONADOS%20009.pdf,https://secult.es.gov.br/editais2019
Reveja as Imersões,estadual,Brasil,edital,"ATO DE CONVOCAÇÃO DE PROPONENTES SELECIONADOS 010 Edital 010 - Produção de Longa Ficção Animação Seleção de Projeto e Produção independente de obra audiovisual de longa-metragem de ficção ou animação, produzida no estado do Espírito Santo, com destinação inicial ao mercado de salas de exibição cinematográfica. Conteúdo Atualização Formato Tamanho Edital 010 - Produção de Longa Ficção Animação-Prorrogação 07/08/2019 pdf 234 KB Baixar Anexo I - Ficha de Inscrição - Fi",edital,producao,producao_obra,audiovisual,,275,2019,https://secult.es.gov.br/media/convoca%C3%A7%C3%A3o/ATO%20DE%20CONVOCA%C3%87%C3%83O%20DE%20PROPONENTES%20SELECIONADOS%20010.pdf,https://secult.es.gov.br/editais2019
Reveja as Imersões,estadual,Brasil,edital,"ATO DE CONVOCAÇÃO- Defesa Oral 009 Edital 009 - Produção de Longa Documentário Seleção de projeto de produção independente de obra audiovisual de longa-metragem documentário produzido no estado do Espírito Santo, com destinação inicial ao mercado de salas de exibição cinematográfica. Conteúdo Atualização Formato Tamanho Edital 009 - Produção de Longa Documentário - Prorrogação 07/08/2019 pdf 222 KB Baixar Anexo I - Ficha de Inscrição 18/06/2019 pdf 69",edital,producao,producao_obra,audiovisual,,275,2019,https://secult.es.gov.br/media/2019/ATO%20DE%20CONVOCA%C3%87%C3%83O-%20Defesa%20Oral%20009.pdf,https://secult.es.gov.br/editais2019
Reveja as Imersões,estadual,Brasil,edital,"ATO DE CONVOCAÇÃO- Defesa Oral 010 Edital 010 - Produção de Longa Ficção Animação Seleção de Projeto e Produção independente de obra audiovisual de longa-metragem de ficção ou animação, produzida no estado do Espírito Santo, com destinação inicial ao mercado de salas de exibição cinematográfica. Conteúdo Atualização Formato Tamanho Edital 010 - Produção de Longa Ficção Animação-Prorrogação 07/08/2019 pdf 234 KB Baixar Anexo I - Ficha de Inscrição - Fi",edital,producao,producao_obra,audiovisual,,275,2019,https://secult.es.gov.br/media/2019/ATO%20DE%20CONVOCA%C3%87%C3%83O-%20Defesa%20Oral%20010.pdf,https://secult.es.gov.br/editais2019
Reveja as Imersões,estadual,Brasil,edital,"ATO DE CONVOCAÇÃO DE PROPONENTES SELECIONADOS 011 Edital 011 - Produção Série Ficção e Animação para TV Seleção de projeto de produção independente de obras audiovisuais brasileiras, no formato de obra seriada de ficção e animação, produzida e filmada no estado do Espírito Santo, destinada ao mercado de televisão. Conteúdo Atualização Formato Tamanho Edital 011 - Produção Série Ficção e Animação para TV Prorrogação 07/08/2019 pdf 225 KB Baixar Anexo I - Ficha de Ins",edital,producao,producao_obra,audiovisual,,261,2019,https://secult.es.gov.br/media/002/ATO%20DE%20CONVOCA%C3%87%C3%83O%20DE%20PROPONENTES%20SELECIONADOS%20011.pdf,https://secult.es.gov.br/editais2019
Reveja as Imersões,estadual,Brasil,edital,"ATO DE CONVOCAÇÃO- Defesa Oral 011 Edital 011 - Produção Série Ficção e Animação para TV Seleção de projeto de produção independente de obras audiovisuais brasileiras, no formato de obra seriada de ficção e animação, produzida e filmada no estado do Espírito Santo, destinada ao mercado de televisão. Conteúdo Atualização Formato Tamanho Edital 011 - Produção Série Ficção e Animação para TV Prorrogação 07/08/2019 pdf 225 KB Baixar Anexo I - Ficha de Ins",edital,producao,producao_obra,audiovisual,,261,2019,https://secult.es.gov.br/media/2019/ATO%20DE%20CONVOCA%C3%87%C3%83O-%20Defesa%20Oral%20011.pdf,https://secult.es.gov.br/editais2019
